50000 10.926212
100000 43.986330
150000 99.015654
200000 175.981440
250000 276.170284
300000 397.002907
350000 547.614289
400000 717.125843
450000 916.155584
500000 1132.091516
550000 1356.799115
600000 1632.372693
650000 1882.997252
700000 2173.737399
750000 2532.694872
800000 2879.467461
850000 3265.014847
900000 3620.830846
950000 4104.672621
1000000 4504.405139
